acq_date,fires,frp,scan,brightness,max_t,month_sin,month_cos
3806.0,2011-04-04,52.0,9336.0,66.6,367.1019230769231,27.5,0.8660254037844387,-0.4999999999999998
3807.0,2011-04-05,43.0,10356.6,86.7,354.6790697674419,25.8,0.8660254037844387,-0.4999999999999998
3808.0,2011-04-06,77.0,12704.8,101.4,365.2701298701298,25.9,0.8660254037844387,-0.4999999999999998
3809.0,2011-04-07,75.0,21205.1,142.7,363.356,25.5,0.8660254037844387,-0.4999999999999998
3810.0,2011-04-08,168.0,29360.1,195.0,368.4720238095238,23.3,0.8660254037844387,-0.4999999999999998
3811.0,2011-04-09,20.0,5090.1,39.2,357.665,25.9,0.8660254037844387,-0.4999999999999998
3812.0,2011-04-10,59.0,5673.3,79.3,345.4220338983052,27.7,0.8660254037844387,-0.4999999999999998
3813.0,2011-04-11,49.0,6116.4,75.4,357.0775510204081,28.1,0.8660254037844387,-0.4999999999999998
3814.0,2011-04-12,66.0,19709.2,137.4,353.17727272727274,27.4,0.8660254037844387,-0.4999999999999998
3815.0,2011-04-13,84.0,17161.9,146.5,356.8940476190476,28.6,0.8660254037844387,-0.4999999999999998
3816.0,2011-04-14,80.0,23359.2,169.4,360.6675,29.4,0.8660254037844387,-0.4999999999999998
3817.0,2011-04-15,130.0,30099.3,190.7,362.2561538461539,28.2,0.8660254037844387,-0.4999999999999998
3818.0,2011-04-16,116.0,33272.6,196.4,373.6370689655173,23.0,0.8660254037844387,-0.4999999999999998
3819.0,2011-04-17,153.0,40686.8,217.8,375.27777777777777,24.7,0.8660254037844387,-0.4999999999999998
3820.0,2011-04-18,112.0,24723.2,171.6,369.7491071428572,20.8,0.8660254037844387,-0.4999999999999998
3821.0,2011-04-19,48.0,8108.8,68.1,361.26458333333335,24.5,0.8660254037844387,-0.4999999999999998
3822.0,2011-04-20,154.0,41062.1,266.5,368.9350649350649,26.9,0.8660254037844387,-0.4999999999999998
3823.0,2011-04-21,42.0,6762.9,56.2,365.2,28.6,0.8660254037844387,-0.4999999999999998
3824.0,2011-04-22,39.0,7911.1,58.6,352.84871794871793,29.4,0.8660254037844387,-0.4999999999999998
3825.0,2011-04-23,17.0,2727.9,24.1,361.6470588235294,28.1,0.8660254037844387,-0.4999999999999998
3826.0,2011-04-24,64.0,17465.2,114.2,359.990625,26.7,0.8660254037844387,-0.4999999999999998
3827.0,2011-04-25,41.0,5308.2,66.8,354.2731707317073,25.1,0.8660254037844387,-0.4999999999999998
3828.0,2011-04-26,92.0,15403.4,123.3,364.0032608695652,25.7,0.8660254037844387,-0.4999999999999998
3829.0,2011-04-27,126.0,27036.6,216.1,363.6936507936508,22.6,0.8660254037844387,-0.4999999999999998
3830.0,2011-04-28,67.0,10742.3,93.5,361.3925373134328,22.5,0.8660254037844387,-0.4999999999999998
3831.0,2011-04-29,127.0,23509.7,208.1,357.9244094488189,25.4,0.8660254037844387,-0.4999999999999998
3832.0,2011-04-30,110.0,37684.6,207.4,363.83090909090913,25.6,0.8660254037844387,-0.4999999999999998
3833.0,2011-05-01,85.0,9326.4,115.9,347.98,27.1,0.49999999999999994,-0.8660254037844387
3834.0,2011-05-02,51.0,12212.0,93.8,362.25882352941176,27.6,0.49999999999999994,-0.8660254037844387
3835.0,2011-05-03,70.0,9995.4,109.9,350.6085714285714,25.7,0.49999999999999994,-0.8660254037844387
3836.0,2011-05-04,114.0,17648.3,145.4,363.4157894736842,25.3,0.49999999999999994,-0.8660254037844387
3837.0,2011-05-05,78.0,15226.2,123.7,358.76794871794874,25.6,0.49999999999999994,-0.8660254037844387
3838.0,2011-05-06,63.0,11306.6,98.5,361.3888888888889,24.9,0.49999999999999994,-0.8660254037844387
3839.0,2011-05-07,25.0,4176.5,35.9,356.348,25.0,0.49999999999999994,-0.8660254037844387
3840.0,2011-05-08,15.0,1457.3,17.8,351.31333333333333,24.2,0.49999999999999994,-0.8660254037844387
3841.0,2011-05-09,46.0,11932.9,64.8,372.3,18.9,0.49999999999999994,-0.8660254037844387
3842.0,2011-05-10,179.0,34295.1,246.7,366.8195530726257,22.5,0.49999999999999994,-0.8660254037844387
3843.0,2011-05-11,134.0,19293.7,190.0,357.484328358209,21.5,0.49999999999999994,-0.8660254037844387
3844.0,2011-05-12,108.0,33563.0,187.2,361.69814814814816,21.7,0.49999999999999994,-0.8660254037844387
3845.0,2011-05-13,136.0,30755.1,207.8,366.9316176470588,22.9,0.49999999999999994,-0.8660254037844387
3846.0,2011-05-14,24.0,3843.8,36.2,359.9291666666666,23.0,0.49999999999999994,-0.8660254037844387
3847.0,2011-05-15,86.0,20279.6,142.8,363.2988372093024,23.2,0.49999999999999994,-0.8660254037844387
3848.0,2011-05-16,77.0,19527.5,138.70000000000002,362.1051948051948,23.7,0.49999999999999994,-0.8660254037844387
3849.0,2011-05-17,143.0,34041.7,213.7,362.2916083916084,24.9,0.49999999999999994,-0.8660254037844387
3850.0,2011-05-18,158.0,24958.6,231.5,360.54430379746833,23.8,0.49999999999999994,-0.8660254037844387
3851.0,2011-05-19,91.0,12432.4,118.5,358.60329670329673,22.5,0.49999999999999994,-0.8660254037844387
3852.0,2011-05-20,95.0,14347.3,136.1,362.0905263157895,24.1,0.49999999999999994,-0.8660254037844387
3853.0,2011-05-21,47.0,7176.3,77.9,353.8234042553192,23.2,0.49999999999999994,-0.8660254037844387
3854.0,2011-05-22,130.0,20027.0,186.1,360.33,24.5,0.49999999999999994,-0.8660254037844387
3855.0,2011-05-23,45.0,5388.2,70.9,352.20444444444445,23.3,0.49999999999999994,-0.8660254037844387
3856.0,2011-05-24,67.0,8372.0,83.5,354.11044776119405,22.6,0.49999999999999994,-0.8660254037844387
3857.0,2011-05-25,38.0,5823.1,59.7,358.8184210526316,19.4,0.49999999999999994,-0.8660254037844387
3858.0,2011-05-26,97.0,14038.7,127.7,356.75670103092784,22.2,0.49999999999999994,-0.8660254037844387
3859.0,2011-05-27,93.0,14881.0,133.8,362.93655913978495,23.7,0.49999999999999994,-0.8660254037844387
3860.0,2011-05-28,36.0,4849.3,49.0,357.1111111111111,22.8,0.49999999999999994,-0.8660254037844387
3861.0,2011-05-29,58.0,9767.2,79.1,365.57241379310346,23.1,0.49999999999999994,-0.8660254037844387
3862.0,2011-05-30,42.0,7210.7,65.2,359.3404761904762,22.7,0.49999999999999994,-0.8660254037844387
3863.0,2011-05-31,48.0,9059.6,76.4,362.9333333333333,19.9,0.49999999999999994,-0.8660254037844387
3864.0,2011-06-01,47.0,8259.1,69.3,362.3978723404255,19.9,1.2246467991473532e-16,-1.0
3865.0,2011-06-02,95.0,16761.2,129.7,360.2957894736842,24.0,1.2246467991473532e-16,-1.0
3866.0,2011-06-03,70.0,10933.4,95.2,366.3857142857143,23.9,1.2246467991473532e-16,-1.0
3867.0,2011-06-04,54.0,5958.9,67.7,355.1888888888889,24.3,1.2246467991473532e-16,-1.0
3868.0,2011-06-05,59.0,7800.6,75.8,363.3457627118645,22.8,1.2246467991473532e-16,-1.0
3869.0,2011-06-06,37.0,4841.4,50.6,357.8,25.8,1.2246467991473532e-16,-1.0
3870.0,2011-06-07,26.0,5054.4,35.2,362.1384615384616,18.9,1.2246467991473532e-16,-1.0
3871.0,2011-06-08,17.0,2654.5,32.8,348.56470588235294,18.1,1.2246467991473532e-16,-1.0
3872.0,2011-06-09,33.0,4853.8,43.6,357.79696969696965,12.6,1.2246467991473532e-16,-1.0
3873.0,2011-06-10,22.0,2565.5,29.4,354.27272727272725,20.4,1.2246467991473532e-16,-1.0
3874.0,2011-06-11,9.0,1226.2,9.2,372.53333333333336,15.5,1.2246467991473532e-16,-1.0
3875.0,2011-06-12,22.0,1986.2,26.8,354.20909090909095,18.8,1.2246467991473532e-16,-1.0
3876.0,2011-06-13,41.0,8249.9,73.1,356.8121951219512,22.5,1.2246467991473532e-16,-1.0
3877.0,2011-06-14,87.0,10397.1,107.7,361.31264367816095,20.1,1.2246467991473532e-16,-1.0
3878.0,2011-06-15,62.0,8837.4,93.1,356.48387096774195,20.1,1.2246467991473532e-16,-1.0
3879.0,2011-06-16,136.0,19307.3,184.1,361.1419117647059,22.0,1.2246467991473532e-16,-1.0
3880.0,2011-06-17,22.0,4331.8,42.1,355.1136363636364,21.7,1.2246467991473532e-16,-1.0
3881.0,2011-06-18,42.0,6639.0,58.5,363.8476190476191,20.3,1.2246467991473532e-16,-1.0
3882.0,2011-06-19,30.0,4431.0,48.5,355.77666666666664,20.1,1.2246467991473532e-16,-1.0
3883.0,2011-06-20,44.0,6356.5,59.8,358.85227272727275,20.9,1.2246467991473532e-16,-1.0
3884.0,2011-06-21,62.0,8285.3,69.9,367.1161290322581,22.8,1.2246467991473532e-16,-1.0
3885.0,2011-06-22,58.0,8691.3,73.4,364.0879310344827,18.5,1.2246467991473532e-16,-1.0
3886.0,2011-06-23,77.0,13259.0,109.5,364.6298701298701,20.5,1.2246467991473532e-16,-1.0
3887.0,2011-06-24,35.0,5532.1,57.5,349.59714285714284,23.1,1.2246467991473532e-16,-1.0
3888.0,2011-06-25,82.0,15849.9,130.2,360.2134146341463,22.5,1.2246467991473532e-16,-1.0
3889.0,2011-06-26,75.0,11795.9,107.7,361.7786666666667,22.7,1.2246467991473532e-16,-1.0
3890.0,2011-06-27,57.0,8451.8,75.5,354.83684210526314,22.6,1.2246467991473532e-16,-1.0
3891.0,2011-06-28,72.0,13560.4,104.4,363.8125,22.4,1.2246467991473532e-16,-1.0
3892.0,2011-06-29,38.0,6189.0,57.5,359.6026315789473,19.3,1.2246467991473532e-16,-1.0
3893.0,2011-06-30,62.0,7656.1,74.8,362.4870967741936,20.8,1.2246467991473532e-16,-1.0
3894.0,2011-07-01,33.0,6235.3,50.4,356.8909090909091,21.6,-0.5000000000000001,-0.8660254037844386
3895.0,2011-07-02,20.0,2603.9,30.9,349.95500000000004,22.1,-0.5000000000000001,-0.8660254037844386
3896.0,2011-07-03,63.0,14366.8,89.3,367.0253968253968,20.9,-0.5000000000000001,-0.8660254037844386
3897.0,2011-07-04,48.0,4861.7,71.7,343.4791666666667,23.5,-0.5000000000000001,-0.8660254037844386
3898.0,2011-07-05,73.0,11448.0,98.8,364.5890410958904,22.3,-0.5000000000000001,-0.8660254037844386
3899.0,2011-07-06,40.0,12079.0,78.4,361.1025,21.4,-0.5000000000000001,-0.8660254037844386
3900.0,2011-07-07,94.0,12092.2,116.6,363.25212765957446,20.9,-0.5000000000000001,-0.8660254037844386
3901.0,2011-07-08,23.0,2186.7,34.2,344.33043478260873,20.8,-0.5000000000000001,-0.8660254037844386
3902.0,2011-07-09,60.0,9867.1,82.4,363.13,20.0,-0.5000000000000001,-0.8660254037844386
3903.0,2011-07-10,22.0,2951.4,30.4,354.9227272727273,19.2,-0.5000000000000001,-0.8660254037844386
3904.0,2011-07-11,60.0,8133.9,80.5,358.7066666666667,21.9,-0.5000000000000001,-0.8660254037844386
3905.0,2011-07-12,38.0,4637.6,47.2,360.08947368421053,21.6,-0.5000000000000001,-0.8660254037844386
3906.0,2011-07-13,66.0,17142.0,85.0,372.2075757575758,23.5,-0.5000000000000001,-0.8660254037844386
3907.0,2011-07-14,28.0,4230.3,42.3,360.2857142857143,23.4,-0.5000000000000001,-0.8660254037844386
3908.0,2011-07-15,31.0,5284.5,42.9,362.3903225806452,19.8,-0.5000000000000001,-0.8660254037844386
3909.0,2011-07-16,28.0,5327.1,48.3,360.5,16.4,-0.5000000000000001,-0.8660254037844386
3910.0,2011-07-17,39.0,8047.6,58.4,364.7692307692308,21.8,-0.5000000000000001,-0.8660254037844386
3911.0,2011-07-18,31.0,3804.5,41.9,356.6903225806452,23.4,-0.5000000000000001,-0.8660254037844386
3912.0,2011-07-19,37.0,7149.0,62.6,357.4756756756757,19.6,-0.5000000000000001,-0.8660254037844386
3913.0,2011-07-20,64.0,8105.3,94.5,352.4765625,18.0,-0.5000000000000001,-0.8660254037844386
3914.0,2011-07-21,76.0,13374.4,104.8,366.35263157894735,23.2,-0.5000000000000001,-0.8660254037844386
3915.0,2011-07-22,67.0,5955.5,78.2,352.97014925373134,23.6,-0.5000000000000001,-0.8660254037844386
3916.0,2011-07-23,85.0,12844.4,94.9,369.09411764705885,22.1,-0.5000000000000001,-0.8660254037844386
3917.0,2011-07-24,92.0,13646.9,135.4,355.0141304347826,21.3,-0.5000000000000001,-0.8660254037844386
3918.0,2011-07-25,127.0,26298.9,170.6,368.9118110236221,22.2,-0.5000000000000001,-0.8660254037844386
3919.0,2011-07-26,44.0,10389.4,78.6,360.59090909090907,24.1,-0.5000000000000001,-0.8660254037844386
3920.0,2011-07-27,79.0,11322.4,118.3,355.0506329113924,22.9,-0.5000000000000001,-0.8660254037844386
3921.0,2011-07-28,169.0,34299.5,256.7,363.1562130177515,21.5,-0.5000000000000001,-0.8660254037844386
3922.0,2011-07-29,120.0,25086.9,167.4,368.7258333333333,21.8,-0.5000000000000001,-0.8660254037844386
3923.0,2011-07-30,168.0,29263.8,242.0,365.0226190476191,21.4,-0.5000000000000001,-0.8660254037844386
3924.0,2011-07-31,139.0,22921.2,211.1,355.2014388489209,22.4,-0.5000000000000001,-0.8660254037844386
3925.0,2011-08-01,220.0,32353.3,302.0,362.6363636363636,23.0,-0.8660254037844384,-0.5000000000000004
3926.0,2011-08-02,251.0,66067.3,511.8,358.7486055776892,23.2,-0.8660254037844384,-0.5000000000000004
3927.0,2011-08-03,286.0,91353.7,530.3,369.3216783216784,22.9,-0.8660254037844384,-0.5000000000000004
3928.0,2011-08-04,264.0,75520.2,523.1,363.6162878787879,21.9,-0.8660254037844384,-0.5000000000000004
3929.0,2011-08-05,209.0,50197.7,333.7,364.2674641148325,21.7,-0.8660254037844384,-0.5000000000000004
3930.0,2011-08-06,93.0,17090.5,142.6,357.85268817204303,23.5,-0.8660254037844384,-0.5000000000000004
3931.0,2011-08-07,93.0,9450.1,115.7,351.0376344086022,24.8,-0.8660254037844384,-0.5000000000000004
3932.0,2011-08-08,114.0,26686.2,206.9,359.1982456140351,23.9,-0.8660254037844384,-0.5000000000000004
3933.0,2011-08-09,475.0,121215.3,895.1,358.3195789473684,22.1,-0.8660254037844384,-0.5000000000000004
3934.0,2011-08-10,436.0,87214.9,646.6,364.7699541284404,22.8,-0.8660254037844384,-0.5000000000000004
3935.0,2011-08-11,141.0,30832.5,263.3,355.9418439716312,21.0,-0.8660254037844384,-0.5000000000000004
3936.0,2011-08-12,234.0,57330.6,417.9,360.67136752136753,22.7,-0.8660254037844384,-0.5000000000000004
3937.0,2011-08-13,154.0,31999.9,240.2,364.4272727272728,22.5,-0.8660254037844384,-0.5000000000000004
3938.0,2011-08-14,156.0,27186.0,241.1,355.4147435897436,22.4,-0.8660254037844384,-0.5000000000000004
3939.0,2011-08-15,220.0,45823.9,302.2,367.39863636363634,22.5,-0.8660254037844384,-0.5000000000000004
3940.0,2011-08-16,829.0,258127.2,1619.5,358.78419782870924,23.6,-0.8660254037844384,-0.5000000000000004
3941.0,2011-08-17,321.0,57037.2,494.3,361.5009345794393,21.8,-0.8660254037844384,-0.5000000000000004
3942.0,2011-08-18,223.0,73321.9,437.7,367.8103139013453,21.8,-0.8660254037844384,-0.5000000000000004
3943.0,2011-08-19,237.0,44747.0,348.9,360.41814345991565,21.4,-0.8660254037844384,-0.5000000000000004
3944.0,2011-08-20,209.0,41309.3,338.5,363.4215311004785,22.2,-0.8660254037844384,-0.5000000000000004
3945.0,2011-08-21,289.0,52767.5,410.7,360.2937716262976,21.5,-0.8660254037844384,-0.5000000000000004
3946.0,2011-08-22,371.0,136694.5,585.8,374.5463611859839,21.2,-0.8660254037844384,-0.5000000000000004
3947.0,2011-08-23,503.0,127963.6,688.7,372.7745526838966,21.6,-0.8660254037844384,-0.5000000000000004
3948.0,2011-08-24,428.0,133328.0,746.6,368.2035046728972,22.3,-0.8660254037844384,-0.5000000000000004
3949.0,2011-08-25,405.0,125040.8,674.2,368.6930864197531,23.0,-0.8660254037844384,-0.5000000000000004
3950.0,2011-08-26,324.0,66578.2,518.1,360.7611111111111,22.1,-0.8660254037844384,-0.5000000000000004
3951.0,2011-08-27,269.0,79478.8,525.1,365.7665427509294,20.3,-0.8660254037844384,-0.5000000000000004
3952.0,2011-08-28,330.0,64427.8,535.4,357.3309090909091,24.9,-0.8660254037844384,-0.5000000000000004
3953.0,2011-08-29,332.0,70830.8,529.9,364.0897590361446,25.4,-0.8660254037844384,-0.5000000000000004
3954.0,2011-08-30,600.0,149335.0,879.1,365.818,22.5,-0.8660254037844384,-0.5000000000000004
3955.0,2011-08-31,587.0,157549.1,844.8,376.5284497444634,24.2,-0.8660254037844384,-0.5000000000000004
3956.0,2011-09-01,468.0,98215.9,733.8,359.1260683760684,23.9,-1.0,-1.8369701987210297e-16
3957.0,2011-09-02,451.0,108905.5,717.5,365.60177383592014,23.8,-1.0,-1.8369701987210297e-16
3958.0,2011-09-03,764.0,258375.3,1517.5,366.6554973821989,22.1,-1.0,-1.8369701987210297e-16
3959.0,2011-09-04,479.0,108771.2,752.0,363.2104384133612,21.6,-1.0,-1.8369701987210297e-16
3960.0,2011-09-05,283.0,65175.8,494.8,360.81307420494704,22.5,-1.0,-1.8369701987210297e-16
3961.0,2011-09-06,253.0,29189.9,344.7,354.01620553359686,23.5,-1.0,-1.8369701987210297e-16
3962.0,2011-09-07,509.0,129007.4,873.0,366.2540275049116,25.3,-1.0,-1.8369701987210297e-16
3963.0,2011-09-08,876.0,203089.7,1238.6,365.3345890410959,25.2,-1.0,-1.8369701987210297e-16
3964.0,2011-09-09,820.0,197076.3,1494.3,360.6723170731708,22.7,-1.0,-1.8369701987210297e-16
3965.0,2011-09-10,559.0,127980.5,856.9,364.4937388193202,19.6,-1.0,-1.8369701987210297e-16
3966.0,2011-09-11,603.0,119460.3,981.9,356.9233830845771,22.9,-1.0,-1.8369701987210297e-16
3967.0,2011-09-12,506.0,144602.1,923.9,366.7393280632412,21.6,-1.0,-1.8369701987210297e-16
3968.0,2011-09-13,903.0,232427.3,1351.9,368.8488372093023,22.2,-1.0,-1.8369701987210297e-16
3969.0,2011-09-14,697.0,220682.3,1215.0,369.5918220946915,26.2,-1.0,-1.8369701987210297e-16
3970.0,2011-09-15,647.0,133187.7,1006.0,362.6672333848532,27.7,-1.0,-1.8369701987210297e-16
3971.0,2011-09-16,892.0,270061.6,1826.8,363.587331838565,29.4,-1.0,-1.8369701987210297e-16
3972.0,2011-09-17,1182.0,279136.9,1989.2,364.454399323181,31.6,-1.0,-1.8369701987210297e-16
3973.0,2011-09-18,1418.0,429677.8,2537.5,368.7145980253879,32.3,-1.0,-1.8369701987210297e-16
3974.0,2011-09-19,3205.0,1004040.2,5854.7,364.62617784711387,30.6,-1.0,-1.8369701987210297e-16
3975.0,2011-09-20,1584.0,367772.3,2679.7,361.9300505050505,26.3,-1.0,-1.8369701987210297e-16
3976.0,2011-09-21,1054.0,275808.6,1728.5,368.7104364326376,25.1,-1.0,-1.8369701987210297e-16
3977.0,2011-09-22,1532.0,350372.9,2576.9,361.6465404699739,24.7,-1.0,-1.8369701987210297e-16
3978.0,2011-09-23,866.0,191041.2,1458.2,363.85646651270207,25.7,-1.0,-1.8369701987210297e-16
3979.0,2011-09-24,1071.0,184283.1,1587.6,355.0384687208217,26.4,-1.0,-1.8369701987210297e-16
3980.0,2011-09-25,1037.0,290935.2,1652.0,370.6564127290261,26.1,-1.0,-1.8369701987210297e-16
3981.0,2011-09-26,1240.0,406640.7,2154.5,366.60870967741937,23.8,-1.0,-1.8369701987210297e-16
3982.0,2011-09-27,1169.0,262293.6,1916.7,364.29478186484175,23.3,-1.0,-1.8369701987210297e-16
3983.0,2011-09-28,1771.0,462854.5,3356.8,360.25652173913045,22.6,-1.0,-1.8369701987210297e-16
3984.0,2011-09-29,1336.0,321078.8,2066.5,367.8758982035928,22.1,-1.0,-1.8369701987210297e-16
3985.0,2011-09-30,1475.0,468335.2,2748.2,365.8576271186441,26.3,-1.0,-1.8369701987210297e-16
3986.0,2011-10-01,1820.0,526638.9,2891.8,369.70412087912086,27.4,-0.8660254037844386,0.5000000000000001
3987.0,2011-10-02,962.0,272332.4,1847.9,361.0050935550936,22.5,-0.8660254037844386,0.5000000000000001
3988.0,2011-10-03,942.0,219633.2,1319.4,367.36454352441615,22.6,-0.8660254037844386,0.5000000000000001
3989.0,2011-10-04,907.0,323105.1,1365.5,379.7697905181918,24.7,-0.8660254037844386,0.5000000000000001
3990.0,2011-10-05,552.0,172748.0,1040.3,358.8894927536232,22.6,-0.8660254037844386,0.5000000000000001
3991.0,2011-10-06,464.0,77454.3,693.0,358.65625,21.3,-0.8660254037844386,0.5000000000000001
3992.0,2011-10-07,619.0,147416.0,1092.8,359.84604200323105,26.3,-0.8660254037844386,0.5000000000000001
3993.0,2011-10-08,496.0,84333.1,713.6,358.27661290322584,24.7,-0.8660254037844386,0.5000000000000001
3994.0,2011-10-09,527.0,172811.6,963.2,371.4138519924099,29.1,-0.8660254037844386,0.5000000000000001
3995.0,2011-10-10,884.0,215084.1,1346.4,364.3471719457014,25.8,-0.8660254037844386,0.5000000000000001
3996.0,2011-10-11,533.0,91184.2,912.1,354.24521575984994,27.7,-0.8660254037844386,0.5000000000000001
3997.0,2011-10-12,623.0,114852.5,984.4,359.1398073836276,27.6,-0.8660254037844386,0.5000000000000001
3998.0,2011-10-13,1125.0,255328.3,1885.7,363.4776888888889,27.3,-0.8660254037844386,0.5000000000000001
3999.0,2011-10-14,1880.0,400437.6,2998.2,351.85015957446814,26.9,-0.8660254037844386,0.5000000000000001
4000.0,2011-10-15,1651.0,368142.7,2658.5,363.9958207147183,27.5,-0.8660254037844386,0.5000000000000001
4001.0,2011-10-16,1118.0,278722.8,1939.8,361.6586762075135,29.3,-0.8660254037844386,0.5000000000000001
4002.0,2011-10-17,1210.0,240019.3,1888.2,358.5514049586777,22.5,-0.8660254037844386,0.5000000000000001
4003.0,2011-10-18,1074.0,261239.7,1827.4,362.6772811918064,23.8,-0.8660254037844386,0.5000000000000001
4004.0,2011-10-19,610.0,177655.9,1086.3,367.04590163934427,23.2,-0.8660254037844386,0.5000000000000001
4005.0,2011-10-20,639.0,109137.0,882.0,361.30406885759,24.0,-0.8660254037844386,0.5000000000000001
4006.0,2011-10-21,176.0,27699.3,294.1,352.34318181818185,25.6,-0.8660254037844386,0.5000000000000001
4007.0,2011-10-22,164.0,34170.2,257.0,357.83414634146345,25.2,-0.8660254037844386,0.5000000000000001
4008.0,2011-10-23,235.0,29217.3,375.4,346.4531914893617,25.1,-0.8660254037844386,0.5000000000000001
4009.0,2011-10-24,256.0,45621.3,488.4,351.29140625,26.4,-0.8660254037844386,0.5000000000000001
4010.0,2011-10-25,513.0,93825.9,835.4,352.78421052631575,28.3,-0.8660254037844386,0.5000000000000001
4011.0,2011-10-26,676.0,117411.8,1140.0,353.8168639053255,27.4,-0.8660254037844386,0.5000000000000001
4012.0,2011-10-27,605.0,106035.3,1061.0,354.04644628099174,25.7,-0.8660254037844386,0.5000000000000001
4013.0,2011-10-28,606.0,87163.3,890.3,353.6526402640264,23.9,-0.8660254037844386,0.5000000000000001
4014.0,2011-10-29,397.0,65283.6,656.0,353.5002518891688,26.4,-0.8660254037844386,0.5000000000000001
4015.0,2011-10-30,625.0,105110.6,952.9,357.78112000000004,27.8,-0.8660254037844386,0.5000000000000001
4016.0,2011-10-31,574.0,91631.0,821.3,359.13588850174216,25.6,-0.8660254037844386,0.5000000000000001
4017.0,2011-11-01,380.0,60932.1,609.0,351.65763157894736,24.9,-0.5000000000000004,0.8660254037844384
4018.0,2011-11-02,214.0,40973.0,332.1,364.3266355140187,28.0,-0.5000000000000004,0.8660254037844384
4019.0,2011-11-03,328.0,34785.3,491.0,341.627743902439,28.2,-0.5000000000000004,0.8660254037844384
4020.0,2011-11-04,212.0,27296.3,275.2,360.59150943396224,26.9,-0.5000000000000004,0.8660254037844384
4021.0,2011-11-05,143.0,32507.0,270.1,358.43566433566434,25.2,-0.5000000000000004,0.8660254037844384
4022.0,2011-11-06,164.0,23403.2,238.3,353.67317073170733,26.5,-0.5000000000000004,0.8660254037844384
4023.0,2011-11-07,156.0,26375.9,271.0,353.41153846153844,27.0,-0.5000000000000004,0.8660254037844384
4024.0,2011-11-08,441.0,73751.6,625.1,352.4961451247165,27.6,-0.5000000000000004,0.8660254037844384
4025.0,2011-11-09,386.0,54186.1,592.0,353.84559585492224,28.4,-0.5000000000000004,0.8660254037844384
4026.0,2011-11-10,343.0,62581.9,542.8,355.0655976676385,29.9,-0.5000000000000004,0.8660254037844384
4027.0,2011-11-11,437.0,49535.8,590.2,353.8308924485126,29.3,-0.5000000000000004,0.8660254037844384
4028.0,2011-11-12,517.0,72030.0,851.8,353.50638297872337,28.2,-0.5000000000000004,0.8660254037844384
